1470,46.1,14.8,9.4
1460,46.1,14.83,9
1460,46.1,14.83,9
1460,46.1,14.85,9
1470,46.1,14.82,9
1480,46.1,14.82,9
1490,45.6,14.85,9
1500,45.1,14.85,9
1510,44.6,14.86,9
1510,44.1,14.79,9
1520,44.1,14.8,9
1520,44.1,14.88,9
1510,44.6,14.99,9.4
1500,45.1,15.1,9.8
1500,45.1,15.08,10.2
1490,45.1,15.1,10.6
1500,46.1,15.07,11.5
1500,47.1,15.08,12.5
1550,47.6,15.2,12.5
1600,48.1,15.13,12.5
1610,46.6,15.1,12.5
1610,45.1,15.19,12.5
1620,45.6,15.23,12.5
1620,46.1,15.29,12.5
1620,45.1,15.46,12.5
1620,44.1,15.64,12.5
1620,44.6,15.85,12.5
1620,45.1,15.89,12.5
1630,45.1,15.83,12.5
1630,45.1,15.85,12.5
1640,44.6,15.79,12.5
1640,44.1,15.79,12.5
1640,44.6,15.79,12.5
1630,45.1,15.83,12.5
1640,44.6,15.85,12.5
1650,44.1,15.83,12.5
1650,44.1,15.8,12.5
1650,44.1,15.83,12.5
1650,44.6,15.88,12.5
1650,45.1,15.79,12.5
1660,45.1,15.8,12.5
1670,45.1,15.86,12.5
1670,44.6,15.88,12.5
1670,44.1,15.86,12.5
1680,44.1,15.96,12.5
1680,44.1,15.89,12.5
1690,43.6,15.83,12.5
1690,43.1,15.86,12.5
1700,43.6,15.83,12.5
1700,44.1,15.8,12.5
1690,44.1,15.82,12.5
1680,44.1,15.85,12.5
1650,44.1,15.83,12.5
1620,44.1,15.95,12.5
1550,46.1,15.98,12.5
1470,48.1,16.02,12.5
1460,48.6,16.1,12.5
1440,49.1,15.99,12.5
1460,50.1,15.74,12.5
1470,51.1,15.39,12.5
1480,50.6,15.14,12.5
1480,50.1,14.94,12.5
1510,49.6,14.89,12.5
1530,49.1,14.86,12.5
1530,48.6,14.86,12.5
1530,48.1,14.83,12.5
1520,48.6,14.89,12.5
1510,49.1,15.01,12.5
1510,49.1,15.11,12.5
1510,49.1,15.17,12.5
1520,49.1,14.98,12.5
1520,49.1,15.04,12.5
1530,48.6,14.99,12.5
1530,48.1,14.99,12.5
1530,48.1,15.05,12.5
1520,48.1,15.05,12.5
1520,48.1,15.05,12.5
1510,48.1,15.11,12.5
1510,48.6,15.23,12.5
1510,49.1,15.2,12.5
1520,48.6,15.08,12.5
1530,48.1,15.05,12.5
1530,48.6,15.01,12.5
1530,49.1,14.99,12.5
1540,48.6,15.07,12.1
1540,48.1,15.05,11.7
1550,48.1,15.04,11.7
1550,48.1,15.07,11.7
1550,48.1,15.07,11.7
1550,48.1,15.1,11.7
1550,47.6,15.19,11.7
1540,47.1,15.16,11.7
1540,47.6,15.21,11.5
1530,48.1,15.24,11.3
1530,47.6,15.29,11.3
1530,47.1,15.29,11.3
1530,47.1,15.24,11.3
1520,47.1,15.23,11.3
1500,47.6,15.23,11.3
1480,48.1,15.17,11.3
1480,48.1,15.11,10.9
1480,48.1,15.05,10.6
1490,48.1,14.96,10.6
1490,48.1,14.89,10.6
1480,48.1,14.83,10.6
1470,48.1,14.88,10.6
1460,48.1,14.86,10.6
1440,48.1,14.89,10.6
1440,48.1,14.91,10.6
1430,48.1,14.86,10.6
1430,49.1,14.8,10.4
1420,50.1,14.76,10.2
1410,49.6,14.76,10
1390,49.1,14.73,9.8
1380,49.1,14.73,9.4
1370,49.1,14.7,9
1360,48.6,14.73,8.8
1340,48.1,14.7,8.6
1330,48.1,14.7,8.6
1320,48.1,14.71,8.6
1320,47.6,14.76,6.8
1310,47.1,14.76,5.1
1300,45.6,14.76,4.7
1280,44.1,14.77,4.3
1220,44.1,14.76,4.3
1160,44.1,14.69,4.3
1120,45.1,14.64,4.3
1070,46.1,14.6,4.3
1010,47.1,14.61,4.3
940,48.1,14.67,4.3
930,49.1,14.77,4.3
920,50.1,14.94,4.3
910,50.6,15.07,4.3
900,51.1,15.17,4.3
940,51.1,15.16,4.3
980,51.1,15.16,4.3
1000,51.1,15.08,4.3
1010,51.1,15.04,4.3
1040,50.1,15.02,4.3
1060,49.1,15.01,4.3
1060,48.6,15.01,4.3
1050,48.1,15.01,4.3
1060,48.1,14.99,4.3
1060,48.1,14.98,4.3
1040,48.6,15.1,4.3
1020,49.1,14.92,4.3
1010,49.1,14.95,4.3
990,49.1,14.98,4.3
990,49.1,15.05,5.1
980,49.1,15.13,5.9
990,50.1,15.19,6.5
990,51.1,15.24,7
1050,52.6,15.24,7.8
1100,54.1,15.3,8.6
1150,53.1,15.38,8.6
1200,52.1,15.43,8.6
1260,51.6,15.36,8.8
1310,51.1,15.3,9
1320,50.1,15.14,9
1330,49.1,15.04,9
1330,49.1,14.99,9
1320,49.1,14.98,9
1330,49.1,14.91,9
1330,49.1,14.86,9
1340,49.6,14.82,9.6
1340,50.1,14.88,10.2
1350,50.1,14.91,10.2
1350,50.1,14.95,10.2
1370,49.6,14.89,10.4
1380,49.1,14.89,10.6
1400,49.1,14.91,10.6
1410,49.1,14.88,10.6
1430,49.6,14.79,11.1
1440,50.1,14.73,11.7
1450,49.6,14.67,12.1
1450,49.1,14.67,12.5
1480,50.1,14.67,13.5
1500,51.1,14.71,14.5
1540,51.1,14.77,14.9
1570,51.1,14.79,15.2
1580,50.6,14.83,15.4
1590,50.1,14.91,15.6
1610,49.6,15.23,15.6
1620,49.1,15.2,15.6
1630,49.6,15.38,15.6
1630,50.1,15.33,15.6
1640,49.6,15.32,15.6
1650,49.1,15.45,15.6
1650,49.1,15.99,15.6
1650,49.1,15.49,15.6
1670,48.1,15.52,15.6
1680,47.1,15.54,15.6
1680,48.1,15.58,15.6
1680,49.1,15.58,15.6
1680,48.6,15.6,15.6
1680,48.1,15.6,15.6
1690,48.1,15.6,15.6
1690,48.1,15.58,15.6
1700,47.6,15.55,15.6
1710,47.1,15.54,15.6
1720,47.1,15.46,15.6
1720,47.1,15.43,15.6
1730,47.1,15.43,15.6
1730,47.1,15.41,15.6
1740,46.6,15.39,15.6
1740,46.1,15.36,15.6
1750,46.1,15.36,15.6
1760,46.1,15.32,15.6
1760,46.1,15.24,15.6
1760,46.1,15.14,15.6
1760,45.6,15.04,15.4
1760,45.1,14.88,15.2
1760,45.1,15.1,14.7
1760,45.1,15.07,14.1
1750,44.6,15.04,13.3
1740,44.1,14.88,12.5
1730,43.6,15.01,11.9
1710,43.1,15.24,11.3
1690,43.6,15.45,11.3
1660,44.1,15.6,11.3
1660,43.1,15.64,10.8
1660,41.9,15.64,10.2
1640,41.9,15.74,10
1620,41.9,15.85,9.8
1620,41.4,16.04,9.4
1610,40.9,15.95,9
1530,40.9,15.96,9
1440,40.9,15.96,9
1400,42.6,15.88,8
1360,44.1,15.88,7
1310,44.6,15.89,7
1260,45.1,15.73,7
1250,46.1,15.36,7
1240,47.1,15.14,7
1260,47.1,14.94,7
1270,47.1,14.86,7
1270,47.1,14.86,7
1270,47.1,14.88,7
1270,47.1,14.83,7
1270,47.1,14.79,7
1270,47.1,14.77,7
1260,47.1,14.79,7
1260,47.1,14.82,6.6
1250,47.1,14.83,6.3
1240,46.6,14.82,6.1
1220,46.1,14.79,5.9
1220,46.6,14.82,5.5
1210,47.1,14.8,5.1
1180,46.6,14.82,5.1
1140,46.1,14.82,5.1
1130,46.6,14.8,4.9
1120,47.1,14.8,4.7
1090,47.6,14.83,4.7
1050,48.1,14.85,4.7
1040,48.1,14.86,4.5
1030,48.1,14.88,4.3
1010,48.6,14.98,4.3
980,49.1,15.1,4.3
980,48.6,15.13,3.7
970,48.1,15.19,3.1
960,48.1,15.29,2.7
940,48.1,15.29,2.3
940,48.6,15.24,2.3
940,49.1,15.19,2.3
950,48.6,15.13,2.2
960,48.1,15.1,2
950,48.6,15.02,2
940,49.1,14.95,2
950,48.6,14.96,2
950,48.1,14.96,2
930,48.1,14.88,2
900,48.1,14.82,2
900,48.6,14.76,2
900,49.1,14.77,2
910,49.6,14.77,2
920,50.1,14.79,2
920,50.1,14.79,2
920,50.1,14.76,2
920,49.6,14.7,2
920,49.1,14.63,2
920,49.1,14.66,2
910,49.1,14.66,2
920,49.1,14.61,2
920,49.1,14.58,2
930,49.1,14.64,2
940,49.1,14.63,2
930,49.1,14.63,2
920,49.1,14.63,2
920,49.1,14.67,2
910,49.1,14.7,2
910,49.1,14.73,2
910,49.1,14.74,2
920,49.1,14.74,2
920,49.1,14.71,2
920,49.6,14.67,2
920,50.1,14.64,2
920,50.1,14.66,2
910,50.1,14.66,2
910,50.1,14.67,2
900,50.1,14.67,2
900,50.6,14.71,2
900,51.1,14.74,2
900,51.1,14.7,2
900,51.1,14.64,2
900,50.6,14.61,2
900,50.1,14.58,2
910,50.6,14.51,2
910,51.1,14.52,2
920,50.6,14.52,2
920,50.1,14.52,2
930,49.6,14.54,2
940,49.1,14.58,2
930,49.1,14.63,2
910,49.1,14.66,2
910,49.6,14.69,2
900,50.1,14.7,2
890,50.1,14.69,2
870,50.1,14.71,2
860,51.1,14.76,2
850,52.1,14.73,2
850,52.1,14.73,2
840,52.1,14.66,2
840,52.6,14.58,2
830,53.1,14.51,2
860,53.1,14.45,2.2
880,53.1,14.41,2.3
890,53.1,14.33,3.3
890,53.1,14.29,4.3
910,54.1,14.26,5.1
920,55.1,14.26,5.9
960,55.1,14.36,6.1
990,55.1,14.51,6.3
1030,54.1,14.63,6.6
1070,53.1,14.82,7
1110,52.6,15.07,7
1140,52.1,15.27,7
1160,51.6,15.35,7.2
1180,51.1,15.32,7.4
1200,50.6,15.19,7.4
1220,50.1,15.11,7.4
1220,49.6,15.07,7.4
